[0.015s][info][gc,init] CardTable entry size: 512
[0.015s][info][gc     ] Using G1
[0.027s][info][gc,init] Version: 21.0.5+9-LTS-239 (release)
[0.027s][info][gc,init] CPUs: 12 total, 12 available
[0.027s][info][gc,init] Memory: 16190M
[0.027s][info][gc,init] Large Page Support: Disabled
[0.027s][info][gc,init] NUMA Support: Disabled
[0.028s][info][gc,init] Compressed Oops: Enabled (Zero based)
[0.028s][info][gc,init] Heap Region Size: 2M
[0.028s][info][gc,init] Heap Min Capacity: 2G
[0.028s][info][gc,init] Heap Initial Capacity: 2G
[0.028s][info][gc,init] Heap Max Capacity: 4G
[0.028s][info][gc,init] Pre-touch: Disabled
[0.028s][info][gc,init] Parallel Workers: 10
[0.028s][info][gc,init] Concurrent Workers: 3
[0.028s][info][gc,init] Concurrent Refinement Workers: 10
[0.028s][info][gc,init] Periodic GC: Disabled
[0.042s][info][gc,metaspace] CDS archive(s) mapped at: [0x000001c912000000-0x000001c912c90000-0x000001c912c90000), size 13172736, SharedBaseAddress: 0x000001c912000000, ArchiveRelocationMode: 1.
[0.042s][info][gc,metaspace] Compressed class space mapped at: 0x000001c913000000-0x000001c953000000, reserved size: 1073741824
[0.042s][info][gc,metaspace] Narrow klass base: 0x000001c912000000, Narrow klass shift: 0, Narrow klass range: 0x100000000
[0.430s][info][gc,start    ] GC(0) Pause Young (Normal) (G1 Evacuation Pause)
[0.431s][info][gc,task     ] GC(0) Using 10 workers of 10 for evacuation
[0.436s][info][gc,phases   ] GC(0)   Pre Evacuate Collection Set: 0.2ms
[0.436s][info][gc,phases   ] GC(0)   Merge Heap Roots: 0.1ms
[0.436s][info][gc,phases   ] GC(0)   Evacuate Collection Set: 4.4ms
[0.436s][info][gc,phases   ] GC(0)   Post Evacuate Collection Set: 0.4ms
[0.436s][info][gc,phases   ] GC(0)   Other: 0.6ms
[0.436s][info][gc,heap     ] GC(0) Eden regions: 51->0(44)
[0.436s][info][gc,heap     ] GC(0) Survivor regions: 0->7(7)
[0.436s][info][gc,heap     ] GC(0) Old regions: 0->0
[0.436s][info][gc,heap     ] GC(0) Humongous regions: 0->0
[0.436s][info][gc,metaspace] GC(0) Metaspace: 1676K(1792K)->1676K(1792K) NonClass: 1540K(1600K)->1540K(1600K) Class: 136K(192K)->136K(192K)
[0.436s][info][gc          ] GC(0) Pause Young (Normal) (G1 Evacuation Pause) 101M->13M(2048M) 6.140ms
[0.436s][info][gc,cpu      ] GC(0) User=0.09s Sys=0.00s Real=0.01s
[0.575s][info][gc,start    ] GC(1) Pause Young (Normal) (G1 Evacuation Pause)
[0.576s][info][gc,task     ] GC(1) Using 10 workers of 10 for evacuation
[0.581s][info][gc,phases   ] GC(1)   Pre Evacuate Collection Set: 0.2ms
[0.581s][info][gc,phases   ] GC(1)   Merge Heap Roots: 0.1ms
[0.581s][info][gc,phases   ] GC(1)   Evacuate Collection Set: 4.8ms
[0.581s][info][gc,phases   ] GC(1)   Post Evacuate Collection Set: 0.6ms
[0.581s][info][gc,phases   ] GC(1)   Other: 0.1ms
[0.581s][info][gc,heap     ] GC(1) Eden regions: 44->0(44)
[0.581s][info][gc,heap     ] GC(1) Survivor regions: 7->7(7)
[0.581s][info][gc,heap     ] GC(1) Old regions: 0->4
[0.581s][info][gc,heap     ] GC(1) Humongous regions: 1->0
[0.581s][info][gc,metaspace] GC(1) Metaspace: 1683K(1792K)->1683K(1792K) NonClass: 1547K(1600K)->1547K(1600K) Class: 136K(192K)->136K(192K)
[0.581s][info][gc          ] GC(1) Pause Young (Normal) (G1 Evacuation Pause) 103M->20M(2048M) 5.990ms
[0.581s][info][gc,cpu      ] GC(1) User=0.00s Sys=0.00s Real=0.01s
[0.680s][info][gc,start    ] GC(2) Pause Young (Normal) (G1 Evacuation Pause)
[0.680s][info][gc,task     ] GC(2) Using 10 workers of 10 for evacuation
[0.686s][info][gc,phases   ] GC(2)   Pre Evacuate Collection Set: 0.2ms
[0.686s][info][gc,phases   ] GC(2)   Merge Heap Roots: 0.1ms
[0.686s][info][gc,phases   ] GC(2)   Evacuate Collection Set: 4.7ms
[0.686s][info][gc,phases   ] GC(2)   Post Evacuate Collection Set: 0.6ms
[0.686s][info][gc,phases   ] GC(2)   Other: 0.1ms
[0.686s][info][gc,heap     ] GC(2) Eden regions: 44->0(55)
[0.686s][info][gc,heap     ] GC(2) Survivor regions: 7->6(7)
[0.686s][info][gc,heap     ] GC(2) Old regions: 4->10
[0.686s][info][gc,heap     ] GC(2) Humongous regions: 1->1
[0.686s][info][gc,metaspace] GC(2) Metaspace: 1689K(1792K)->1689K(1792K) NonClass: 1553K(1600K)->1553K(1600K) Class: 136K(192K)->136K(192K)
[0.686s][info][gc          ] GC(2) Pause Young (Normal) (G1 Evacuation Pause) 110M->31M(2048M) 5.930ms
[0.686s][info][gc,cpu      ] GC(2) User=0.08s Sys=0.08s Real=0.01s
[0.769s][info][gc,start    ] GC(3) Pause Young (Normal) (G1 Evacuation Pause)
[0.769s][info][gc,task     ] GC(3) Using 10 workers of 10 for evacuation
[0.776s][info][gc,phases   ] GC(3)   Pre Evacuate Collection Set: 0.2ms
[0.776s][info][gc,phases   ] GC(3)   Merge Heap Roots: 0.1ms
[0.776s][info][gc,phases   ] GC(3)   Evacuate Collection Set: 5.8ms
[0.776s][info][gc,phases   ] GC(3)   Post Evacuate Collection Set: 0.5ms
[0.776s][info][gc,phases   ] GC(3)   Other: 0.1ms
[0.776s][info][gc,heap     ] GC(3) Eden regions: 45->0(60)
[0.776s][info][gc,heap     ] GC(3) Survivor regions: 6->7(7)
[0.776s][info][gc,heap     ] GC(3) Old regions: 10->16
[0.776s][info][gc,heap     ] GC(3) Humongous regions: 1->1
[0.776s][info][gc,metaspace] GC(3) Metaspace: 1698K(1792K)->1698K(1792K) NonClass: 1561K(1600K)->1561K(1600K) Class: 136K(192K)->136K(192K)
[0.776s][info][gc          ] GC(3) Pause Young (Normal) (G1 Evacuation Pause) 121M->46M(2048M) 7.076ms
[0.776s][info][gc,cpu      ] GC(3) User=0.06s Sys=0.11s Real=0.01s
[0.854s][info][gc,start    ] GC(4) Pause Young (Normal) (G1 Evacuation Pause)
[0.854s][info][gc,task     ] GC(4) Using 10 workers of 10 for evacuation
[0.864s][info][gc,phases   ] GC(4)   Pre Evacuate Collection Set: 0.2ms
[0.864s][info][gc,phases   ] GC(4)   Merge Heap Roots: 0.1ms
[0.864s][info][gc,phases   ] GC(4)   Evacuate Collection Set: 8.5ms
[0.864s][info][gc,phases   ] GC(4)   Post Evacuate Collection Set: 0.4ms
[0.864s][info][gc,phases   ] GC(4)   Other: 0.1ms
[0.864s][info][gc,heap     ] GC(4) Eden regions: 61->0(89)
[0.864s][info][gc,heap     ] GC(4) Survivor regions: 7->9(9)
[0.864s][info][gc,heap     ] GC(4) Old regions: 16->23
[0.864s][info][gc,heap     ] GC(4) Humongous regions: 1->1
[0.864s][info][gc,metaspace] GC(4) Metaspace: 1703K(1792K)->1703K(1792K) NonClass: 1567K(1600K)->1567K(1600K) Class: 136K(192K)->136K(192K)
[0.864s][info][gc          ] GC(4) Pause Young (Normal) (G1 Evacuation Pause) 168M->64M(2048M) 9.528ms
[0.864s][info][gc,cpu      ] GC(4) User=0.00s Sys=0.02s Real=0.01s
[0.961s][info][gc,start    ] GC(5) Pause Young (Normal) (G1 Evacuation Pause)
[0.961s][info][gc,task     ] GC(5) Using 10 workers of 10 for evacuation
[0.973s][info][gc,phases   ] GC(5)   Pre Evacuate Collection Set: 0.2ms
[0.973s][info][gc,phases   ] GC(5)   Merge Heap Roots: 0.1ms
[0.973s][info][gc,phases   ] GC(5)   Evacuate Collection Set: 10.7ms
[0.973s][info][gc,phases   ] GC(5)   Post Evacuate Collection Set: 0.4ms
[0.973s][info][gc,phases   ] GC(5)   Other: 0.1ms
[0.973s][info][gc,heap     ] GC(5) Eden regions: 86->0(99)
[0.973s][info][gc,heap     ] GC(5) Survivor regions: 9->12(12)
[0.973s][info][gc,heap     ] GC(5) Old regions: 23->33
[0.973s][info][gc,heap     ] GC(5) Humongous regions: 1->1
[0.973s][info][gc,metaspace] GC(5) Metaspace: 1704K(1792K)->1704K(1792K) NonClass: 1567K(1600K)->1567K(1600K) Class: 136K(192K)->136K(192K)
[0.973s][info][gc          ] GC(5) Pause Young (Normal) (G1 Evacuation Pause) 236M->91M(2048M) 11.823ms
[0.973s][info][gc,cpu      ] GC(5) User=0.14s Sys=0.03s Real=0.01s
[1.072s][info][gc,start    ] GC(6) Pause Young (Normal) (G1 Evacuation Pause)
[1.072s][info][gc,task     ] GC(6) Using 10 workers of 10 for evacuation
[1.083s][info][gc,phases   ] GC(6)   Pre Evacuate Collection Set: 0.2ms
[1.083s][info][gc,phases   ] GC(6)   Merge Heap Roots: 0.1ms
[1.083s][info][gc,phases   ] GC(6)   Evacuate Collection Set: 10.2ms
