[0.014s][info][gc,init] CardTable entry size: 512
[0.014s][info][gc     ] Using G1
[0.026s][info][gc,init] Version: 21.0.5+9-LTS-239 (release)
[0.026s][info][gc,init] CPUs: 12 total, 12 available
[0.026s][info][gc,init] Memory: 16190M
[0.026s][info][gc,init] Large Page Support: Disabled
[0.026s][info][gc,init] NUMA Support: Disabled
[0.026s][info][gc,init] Compressed Oops: Enabled (Zero based)
[0.026s][info][gc,init] Heap Region Size: 2M
[0.026s][info][gc,init] Heap Min Capacity: 2G
[0.026s][info][gc,init] Heap Initial Capacity: 2G
[0.026s][info][gc,init] Heap Max Capacity: 4G
[0.026s][info][gc,init] Pre-touch: Disabled
[0.027s][info][gc,init] Parallel Workers: 10
[0.027s][info][gc,init] Concurrent Workers: 3
[0.027s][info][gc,init] Concurrent Refinement Workers: 10
[0.027s][info][gc,init] Periodic GC: Disabled
[0.045s][info][gc,metaspace] CDS archive(s) mapped at: [0x000001d8cf000000-0x000001d8cfc90000-0x000001d8cfc90000), size 13172736, SharedBaseAddress: 0x000001d8cf000000, ArchiveRelocationMode: 1.
[0.045s][info][gc,metaspace] Compressed class space mapped at: 0x000001d8d0000000-0x000001d910000000, reserved size: 1073741824
[0.045s][info][gc,metaspace] Narrow klass base: 0x000001d8cf000000, Narrow klass shift: 0, Narrow klass range: 0x100000000
[0.472s][info][gc,start    ] GC(0) Pause Young (Normal) (G1 Evacuation Pause)
[0.474s][info][gc,task     ] GC(0) Using 10 workers of 10 for evacuation
[0.478s][info][gc,phases   ] GC(0)   Pre Evacuate Collection Set: 0.2ms
[0.478s][info][gc,phases   ] GC(0)   Merge Heap Roots: 0.1ms
[0.478s][info][gc,phases   ] GC(0)   Evacuate Collection Set: 3.6ms
[0.478s][info][gc,phases   ] GC(0)   Post Evacuate Collection Set: 0.5ms
[0.478s][info][gc,phases   ] GC(0)   Other: 1.2ms
[0.478s][info][gc,heap     ] GC(0) Eden regions: 51->0(44)
[0.478s][info][gc,heap     ] GC(0) Survivor regions: 0->7(7)
[0.478s][info][gc,heap     ] GC(0) Old regions: 0->4
[0.478s][info][gc,heap     ] GC(0) Humongous regions: 1->0
[0.478s][info][gc,metaspace] GC(0) Metaspace: 1316K(1472K)->1316K(1472K) NonClass: 1218K(1280K)->1218K(1280K) Class: 97K(192K)->97K(192K)
[0.478s][info][gc          ] GC(0) Pause Young (Normal) (G1 Evacuation Pause) 104M->21M(2048M) 5.935ms
[0.478s][info][gc,cpu      ] GC(0) User=0.14s Sys=0.05s Real=0.01s
[0.605s][info][gc,start    ] GC(1) Pause Young (Normal) (G1 Evacuation Pause)
[0.605s][info][gc,task     ] GC(1) Using 10 workers of 10 for evacuation
[0.609s][info][gc,phases   ] GC(1)   Pre Evacuate Collection Set: 0.2ms
[0.609s][info][gc,phases   ] GC(1)   Merge Heap Roots: 0.1ms
[0.609s][info][gc,phases   ] GC(1)   Evacuate Collection Set: 4.0ms
[0.609s][info][gc,phases   ] GC(1)   Post Evacuate Collection Set: 0.4ms
[0.610s][info][gc,phases   ] GC(1)   Other: 0.1ms
[0.610s][info][gc,heap     ] GC(1) Eden regions: 44->0(44)
[0.610s][info][gc,heap     ] GC(1) Survivor regions: 7->7(7)
[0.610s][info][gc,heap     ] GC(1) Old regions: 4->12
[0.610s][info][gc,heap     ] GC(1) Humongous regions: 0->0
[0.610s][info][gc,metaspace] GC(1) Metaspace: 1318K(1472K)->1318K(1472K) NonClass: 1220K(1280K)->1220K(1280K) Class: 97K(192K)->97K(192K)
[0.610s][info][gc          ] GC(1) Pause Young (Normal) (G1 Evacuation Pause) 109M->37M(2048M) 5.054ms
[0.610s][info][gc,cpu      ] GC(1) User=0.00s Sys=0.00s Real=0.01s
[0.674s][info][gc,start    ] GC(2) Pause Young (Normal) (G1 Evacuation Pause)
[0.675s][info][gc,task     ] GC(2) Using 10 workers of 10 for evacuation
[0.679s][info][gc,phases   ] GC(2)   Pre Evacuate Collection Set: 0.2ms
[0.679s][info][gc,phases   ] GC(2)   Merge Heap Roots: 0.1ms
[0.679s][info][gc,phases   ] GC(2)   Evacuate Collection Set: 3.8ms
[0.679s][info][gc,phases   ] GC(2)   Post Evacuate Collection Set: 0.4ms
[0.679s][info][gc,phases   ] GC(2)   Other: 0.1ms
[0.679s][info][gc,heap     ] GC(2) Eden regions: 44->0(44)
[0.679s][info][gc,heap     ] GC(2) Survivor regions: 7->7(7)
[0.679s][info][gc,heap     ] GC(2) Old regions: 12->21
[0.679s][info][gc,heap     ] GC(2) Humongous regions: 0->0
[0.679s][info][gc,metaspace] GC(2) Metaspace: 1319K(1472K)->1319K(1472K) NonClass: 1222K(1280K)->1222K(1280K) Class: 97K(192K)->97K(192K)
[0.679s][info][gc          ] GC(2) Pause Young (Normal) (G1 Evacuation Pause) 125M->55M(2048M) 4.776ms
[0.679s][info][gc,cpu      ] GC(2) User=0.09s Sys=0.06s Real=0.00s
[0.739s][info][gc,start    ] GC(3) Pause Young (Normal) (G1 Evacuation Pause)
[0.739s][info][gc,task     ] GC(3) Using 10 workers of 10 for evacuation
[0.744s][info][gc,phases   ] GC(3)   Pre Evacuate Collection Set: 0.3ms
[0.744s][info][gc,phases   ] GC(3)   Merge Heap Roots: 0.1ms
[0.744s][info][gc,phases   ] GC(3)   Evacuate Collection Set: 4.3ms
[0.744s][info][gc,phases   ] GC(3)   Post Evacuate Collection Set: 0.5ms
[0.744s][info][gc,phases   ] GC(3)   Other: 0.1ms
[0.744s][info][gc,heap     ] GC(3) Eden regions: 44->0(60)
[0.744s][info][gc,heap     ] GC(3) Survivor regions: 7->7(7)
[0.744s][info][gc,heap     ] GC(3) Old regions: 21->30
[0.744s][info][gc,heap     ] GC(3) Humongous regions: 0->0
[0.744s][info][gc,metaspace] GC(3) Metaspace: 1319K(1472K)->1319K(1472K) NonClass: 1222K(1280K)->1222K(1280K) Class: 97K(192K)->97K(192K)
[0.745s][info][gc          ] GC(3) Pause Young (Normal) (G1 Evacuation Pause) 143M->72M(2048M) 5.594ms
[0.745s][info][gc,cpu      ] GC(3) User=0.09s Sys=0.08s Real=0.01s
[0.826s][info][gc,start    ] GC(4) Pause Young (Normal) (G1 Evacuation Pause)
[0.826s][info][gc,task     ] GC(4) Using 10 workers of 10 for evacuation
[0.833s][info][gc,phases   ] GC(4)   Pre Evacuate Collection Set: 0.2ms
[0.833s][info][gc,phases   ] GC(4)   Merge Heap Roots: 0.1ms
[0.833s][info][gc,phases   ] GC(4)   Evacuate Collection Set: 5.3ms
[0.833s][info][gc,phases   ] GC(4)   Post Evacuate Collection Set: 0.6ms
[0.833s][info][gc,phases   ] GC(4)   Other: 0.1ms
[0.833s][info][gc,heap     ] GC(4) Eden regions: 60->0(90)
[0.833s][info][gc,heap     ] GC(4) Survivor regions: 7->9(9)
[0.833s][info][gc,heap     ] GC(4) Old regions: 30->40
[0.833s][info][gc,heap     ] GC(4) Humongous regions: 0->0
[0.833s][info][gc,metaspace] GC(4) Metaspace: 1319K(1472K)->1319K(1472K) NonClass: 1222K(1280K)->1222K(1280K) Class: 97K(192K)->97K(192K)
[0.833s][info][gc          ] GC(4) Pause Young (Normal) (G1 Evacuation Pause) 192M->96M(2048M) 6.656ms
[0.833s][info][gc,cpu      ] GC(4) User=0.00s Sys=0.00s Real=0.01s
[0.967s][info][gc,start    ] GC(5) Pause Young (Normal) (G1 Evacuation Pause)
[0.967s][info][gc,task     ] GC(5) Using 10 workers of 10 for evacuation
[0.976s][info][gc,phases   ] GC(5)   Pre Evacuate Collection Set: 0.3ms
[0.976s][info][gc,phases   ] GC(5)   Merge Heap Roots: 0.2ms
[0.976s][info][gc,phases   ] GC(5)   Evacuate Collection Set: 7.9ms
[0.976s][info][gc,phases   ] GC(5)   Post Evacuate Collection Set: 0.6ms
[0.976s][info][gc,phases   ] GC(5)   Other: 0.1ms
[0.976s][info][gc,heap     ] GC(5) Eden regions: 90->0(92)
[0.976s][info][gc,heap     ] GC(5) Survivor regions: 9->13(13)
[0.976s][info][gc,heap     ] GC(5) Old regions: 40->53
[0.976s][info][gc,heap     ] GC(5) Humongous regions: 0->0
[0.976s][info][gc,metaspace] GC(5) Metaspace: 1319K(1472K)->1319K(1472K) NonClass: 1222K(1280K)->1222K(1280K) Class: 97K(192K)->97K(192K)
[0.976s][info][gc          ] GC(5) Pause Young (Normal) (G1 Evacuation Pause) 276M->130M(2048M) 9.266ms
[0.976s][info][gc,cpu      ] GC(5) User=0.06s Sys=0.09s Real=0.01s
[1.099s][info][gc,start    ] GC(6) Pause Young (Normal) (G1 Evacuation Pause)
[1.100s][info][gc,task     ] GC(6) Using 10 workers of 10 for evacuation
[1.110s][info][gc,phases   ] GC(6)   Pre Evacuate Collection Set: 0.3ms
[1.110s][info][gc,phases   ] GC(6)   Merge Heap Roots: 0.2ms
[1.110s][info][gc,phases   ] GC(6)   Evacuate Collection Set: 9.1ms
[1.110s][info][gc,phases   ] GC(6)   Post Evacuate Collection Set: 0.6ms
[1.110s][info][gc,phases   ] GC(6)   Other: 0.1ms
[1.110s][info][gc,heap     ] GC(6) Eden regions: 92->0(117)
[1.110s][info][gc,heap     ] GC(6) Survivor regions: 13->14(14)
[1.110s][info][gc,heap     ] GC(6) Old regions: 53->70
[1.110s][info][gc,heap     ] GC(6) Humongous regions: 1->0
[1.110s][info][gc,metaspace] GC(6) Metaspace: 1319K(1472K)->1319K(1472K) NonClass: 1222K(1280K)->1222K(1280K) Class: 97K(192K)->97K(192K)
[1.110s][info][gc          ] GC(6) Pause Young (Normal) (G1 Evacuation Pause) 316M->167M(2048M) 10.465ms
[1.110s][info][gc,cpu      ] GC(6) User=0.00s Sys=0.00s Real=0.01s
[1.271s][info][gc,start    ] GC(7) Pause Young (Normal) (G1 Evacuation Pause)
[1.271s][info][gc,task     ] GC(7) Using 10 workers of 10 for evacuation
[1.285s][info][gc,phases   ] GC(7)   Pre Evacuate Collection Set: 0.2ms
[1.285s][info][gc,phases   ] GC(7)   Merge Heap Roots: 0.1ms
[1.285s][info][gc,phases   ] GC(7)   Evacuate Collection Set: 13.4ms
[1.285s][info][gc,phases   ] GC(7)   Post Evacuate Collection Set: 0.6ms
[1.285s][info][gc,phases   ] GC(7)   Other: 0.1ms
[1.285s][info][gc,heap     ] GC(7) Eden regions: 117->0(137)
[1.285s][info][gc,heap     ] GC(7) Survivor regions: 14->17(17)
[1.285s][info][gc,heap     ] GC(7) Old regions: 70->90
[1.285s][info][gc,heap     ] GC(7) Humongous regions: 0->0
[1.285s][info][gc,metaspace] GC(7) Metaspace: 1319K(1472K)->1319K(1472K) NonClass: 1222K(1280K)->1222K(1280K) Class: 97K(192K)->97K(192K)
[1.285s][info][gc          ] GC(7) Pause Young (Normal) (G1 Evacuation Pause) 401M->213M(2048M) 14.591ms
[1.285s][info][gc,cpu      ] GC(7) User=0.00s Sys=0.06s Real=0.01s
[1.615s][info][gc,start    ] GC(8) Pause Young (Normal) (G1 Evacuation Pause)
[1.615s][info][gc,task     ] GC(8) Using 10 workers of 10 for evacuation
[1.646s][info][gc,phases   ] GC(8)   Pre Evacuate Collection Set: 0.6ms
[1.646s][info][gc,phases   ] GC(8)   Merge Heap Roots: 0.1ms
[1.646s][info][gc,phases   ] GC(8)   Evacuate Collection Set: 30.1ms
[1.646s][info][gc,phases   ] GC(8)   Post Evacuate Collection Set: 0.4ms
[1.646s][info][gc,phases   ] GC(8)   Other: 0.1ms
[1.646s][info][gc,heap     ] GC(8) Eden regions: 137->0(193)
[1.646s][info][gc,heap     ] GC(8) Survivor regions: 17->20(20)
[1.646s][info][gc,heap     ] GC(8) Old regions: 90->114
[1.646s][info][gc,heap     ] GC(8) Humongous regions: 1->0
[1.646s][info][gc,metaspace] GC(8) Metaspace: 1319K(1472K)->1319K(1472K) NonClass: 1222K(1280K)->1222K(1280K) Class: 97K(192K)->97K(192K)
[1.646s][info][gc          ] GC(8) Pause Young (Normal) (G1 Evacuation Pause) 489M->267M(2048M) 31.642ms
[1.647s][info][gc,cpu      ] GC(8) User=0.03s Sys=0.02s Real=0.03s
[2.025s][info][gc,start    ] GC(9) Pause Young (Normal) (G1 Evacuation Pause)
[2.025s][info][gc,task     ] GC(9) Using 10 workers of 10 for evacuation
[2.044s][info][gc,phases   ] GC(9)   Pre Evacuate Collection Set: 0.2ms
[2.044s][info][gc,phases   ] GC(9)   Merge Heap Roots: 0.1ms
