[0.017s][info][gc,init] CardTable entry size: 512
[0.018s][info][gc     ] Using G1
[0.029s][info][gc,init] Version: 21.0.5+9-LTS-239 (release)
[0.030s][info][gc,init] CPUs: 12 total, 12 available
[0.030s][info][gc,init] Memory: 16190M
[0.030s][info][gc,init] Large Page Support: Disabled
[0.030s][info][gc,init] NUMA Support: Disabled
[0.030s][info][gc,init] Compressed Oops: Enabled (Zero based)
[0.030s][info][gc,init] Heap Region Size: 2M
[0.030s][info][gc,init] Heap Min Capacity: 2G
[0.030s][info][gc,init] Heap Initial Capacity: 2G
[0.030s][info][gc,init] Heap Max Capacity: 4G
[0.030s][info][gc,init] Pre-touch: Disabled
[0.030s][info][gc,init] Parallel Workers: 10
[0.030s][info][gc,init] Concurrent Workers: 3
[0.030s][info][gc,init] Concurrent Refinement Workers: 10
[0.030s][info][gc,init] Periodic GC: Disabled
[0.039s][info][gc,metaspace] CDS archive(s) mapped at: [0x000001c02f000000-0x000001c02fc90000-0x000001c02fc90000), size 13172736, SharedBaseAddress: 0x000001c02f000000, ArchiveRelocationMode: 1.
[0.039s][info][gc,metaspace] Compressed class space mapped at: 0x000001c030000000-0x000001c070000000, reserved size: 1073741824
[0.039s][info][gc,metaspace] Narrow klass base: 0x000001c02f000000, Narrow klass shift: 0, Narrow klass range: 0x100000000
[0.551s][info][gc,start    ] GC(0) Pause Young (Normal) (G1 Evacuation Pause)
[0.552s][info][gc,task     ] GC(0) Using 10 workers of 10 for evacuation
[0.557s][info][gc,phases   ] GC(0)   Pre Evacuate Collection Set: 0.2ms
[0.557s][info][gc,phases   ] GC(0)   Merge Heap Roots: 0.1ms
[0.557s][info][gc,phases   ] GC(0)   Evacuate Collection Set: 3.9ms
[0.557s][info][gc,phases   ] GC(0)   Post Evacuate Collection Set: 0.5ms
[0.557s][info][gc,phases   ] GC(0)   Other: 1.6ms
[0.557s][info][gc,heap     ] GC(0) Eden regions: 51->0(44)
[0.557s][info][gc,heap     ] GC(0) Survivor regions: 0->7(7)
[0.557s][info][gc,heap     ] GC(0) Old regions: 0->4
[0.557s][info][gc,heap     ] GC(0) Humongous regions: 1->0
[0.557s][info][gc,metaspace] GC(0) Metaspace: 1316K(1472K)->1316K(1472K) NonClass: 1219K(1280K)->1219K(1280K) Class: 97K(192K)->97K(192K)
[0.557s][info][gc          ] GC(0) Pause Young (Normal) (G1 Evacuation Pause) 104M->21M(2048M) 6.638ms
[0.557s][info][gc,cpu      ] GC(0) User=0.00s Sys=0.00s Real=0.01s
[0.707s][info][gc,start    ] GC(1) Pause Young (Normal) (G1 Evacuation Pause)
[0.707s][info][gc,task     ] GC(1) Using 10 workers of 10 for evacuation
[0.712s][info][gc,phases   ] GC(1)   Pre Evacuate Collection Set: 0.3ms
[0.712s][info][gc,phases   ] GC(1)   Merge Heap Roots: 0.1ms
[0.712s][info][gc,phases   ] GC(1)   Evacuate Collection Set: 4.8ms
[0.712s][info][gc,phases   ] GC(1)   Post Evacuate Collection Set: 0.4ms
[0.712s][info][gc,phases   ] GC(1)   Other: 0.1ms
[0.713s][info][gc,heap     ] GC(1) Eden regions: 44->0(44)
[0.713s][info][gc,heap     ] GC(1) Survivor regions: 7->7(7)
[0.713s][info][gc,heap     ] GC(1) Old regions: 4->13
[0.713s][info][gc,heap     ] GC(1) Humongous regions: 0->0
[0.713s][info][gc,metaspace] GC(1) Metaspace: 1318K(1472K)->1318K(1472K) NonClass: 1221K(1280K)->1221K(1280K) Class: 97K(192K)->97K(192K)
[0.713s][info][gc          ] GC(1) Pause Young (Normal) (G1 Evacuation Pause) 109M->38M(2048M) 5.925ms
[0.713s][info][gc,cpu      ] GC(1) User=0.05s Sys=0.00s Real=0.01s
[0.791s][info][gc,start    ] GC(2) Pause Young (Normal) (G1 Evacuation Pause)
[0.791s][info][gc,task     ] GC(2) Using 10 workers of 10 for evacuation
[0.798s][info][gc,phases   ] GC(2)   Pre Evacuate Collection Set: 0.6ms
[0.798s][info][gc,phases   ] GC(2)   Merge Heap Roots: 0.1ms
[0.798s][info][gc,phases   ] GC(2)   Evacuate Collection Set: 5.1ms
[0.798s][info][gc,phases   ] GC(2)   Post Evacuate Collection Set: 0.4ms
[0.798s][info][gc,phases   ] GC(2)   Other: 0.1ms
[0.798s][info][gc,heap     ] GC(2) Eden regions: 44->0(44)
[0.798s][info][gc,heap     ] GC(2) Survivor regions: 7->7(7)
[0.798s][info][gc,heap     ] GC(2) Old regions: 13->22
[0.798s][info][gc,heap     ] GC(2) Humongous regions: 0->0
[0.798s][info][gc,metaspace] GC(2) Metaspace: 1319K(1472K)->1319K(1472K) NonClass: 1222K(1280K)->1222K(1280K) Class: 97K(192K)->97K(192K)
[0.798s][info][gc          ] GC(2) Pause Young (Normal) (G1 Evacuation Pause) 126M->56M(2048M) 6.648ms
[0.798s][info][gc,cpu      ] GC(2) User=0.00s Sys=0.00s Real=0.01s
[0.871s][info][gc,start    ] GC(3) Pause Young (Normal) (G1 Evacuation Pause)
[0.871s][info][gc,task     ] GC(3) Using 10 workers of 10 for evacuation
[0.876s][info][gc,phases   ] GC(3)   Pre Evacuate Collection Set: 0.3ms
[0.876s][info][gc,phases   ] GC(3)   Merge Heap Roots: 0.1ms
[0.876s][info][gc,phases   ] GC(3)   Evacuate Collection Set: 4.3ms
[0.876s][info][gc,phases   ] GC(3)   Post Evacuate Collection Set: 0.4ms
[0.876s][info][gc,phases   ] GC(3)   Other: 0.1ms
[0.876s][info][gc,heap     ] GC(3) Eden regions: 44->0(61)
[0.876s][info][gc,heap     ] GC(3) Survivor regions: 7->7(7)
[0.876s][info][gc,heap     ] GC(3) Old regions: 22->30
[0.876s][info][gc,heap     ] GC(3) Humongous regions: 0->0
[0.876s][info][gc,metaspace] GC(3) Metaspace: 1319K(1472K)->1319K(1472K) NonClass: 1222K(1280K)->1222K(1280K) Class: 97K(192K)->97K(192K)
[0.876s][info][gc          ] GC(3) Pause Young (Normal) (G1 Evacuation Pause) 144M->72M(2048M) 5.580ms
[0.876s][info][gc,cpu      ] GC(3) User=0.00s Sys=0.00s Real=0.01s
[1.000s][info][gc,start    ] GC(4) Pause Young (Normal) (G1 Evacuation Pause)
[1.000s][info][gc,task     ] GC(4) Using 10 workers of 10 for evacuation
[1.008s][info][gc,phases   ] GC(4)   Pre Evacuate Collection Set: 0.2ms
[1.008s][info][gc,phases   ] GC(4)   Merge Heap Roots: 0.1ms
[1.008s][info][gc,phases   ] GC(4)   Evacuate Collection Set: 7.0ms
[1.008s][info][gc,phases   ] GC(4)   Post Evacuate Collection Set: 0.4ms
[1.008s][info][gc,phases   ] GC(4)   Other: 0.1ms
[1.008s][info][gc,heap     ] GC(4) Eden regions: 61->0(75)
[1.008s][info][gc,heap     ] GC(4) Survivor regions: 7->9(9)
[1.008s][info][gc,heap     ] GC(4) Old regions: 30->40
[1.008s][info][gc,heap     ] GC(4) Humongous regions: 0->0
[1.008s][info][gc,metaspace] GC(4) Metaspace: 1321K(1472K)->1321K(1472K) NonClass: 1224K(1280K)->1224K(1280K) Class: 97K(192K)->97K(192K)
[1.008s][info][gc          ] GC(4) Pause Young (Normal) (G1 Evacuation Pause) 194M->97M(2048M) 8.140ms
[1.008s][info][gc,cpu      ] GC(4) User=0.05s Sys=0.11s Real=0.01s
[1.124s][info][gc,start    ] GC(5) Pause Young (Normal) (G1 Evacuation Pause)
[1.124s][info][gc,task     ] GC(5) Using 10 workers of 10 for evacuation
[1.133s][info][gc,phases   ] GC(5)   Pre Evacuate Collection Set: 0.2ms
[1.133s][info][gc,phases   ] GC(5)   Merge Heap Roots: 0.1ms
[1.133s][info][gc,phases   ] GC(5)   Evacuate Collection Set: 8.2ms
[1.133s][info][gc,phases   ] GC(5)   Post Evacuate Collection Set: 0.4ms
[1.133s][info][gc,phases   ] GC(5)   Other: 0.1ms
[1.133s][info][gc,heap     ] GC(5) Eden regions: 75->0(84)
[1.133s][info][gc,heap     ] GC(5) Survivor regions: 9->11(11)
[1.133s][info][gc,heap     ] GC(5) Old regions: 40->53
[1.133s][info][gc,heap     ] GC(5) Humongous regions: 0->0
